order_id,order_date,customer_id,customer_age,city,state,channel,device,payment_method,category,subcategory,items,unit_price,gross_amount,discount_pct,discount_amount,shipping_speed,shipping_fee,tax_rate,tax_amount,net_amount,delivery_days,sla_days,delivered_on_time,customer_satisfaction,return_flag,return_reason,fraud_score,risk_label,order_status,month,is_delivered,is_returned,is_cancelled
ORD19917890,2025-12-01,309270,54.0,Bengaluru,Karnataka,Referral,iOS,Credit Card,Home,Furniture,4.0,1455.27,5821.08,0.0,0.0,Standard,14.5,18.0,1050.4,6885.98,5.28,7.0,1.0,4.0,0,None,0.109,Low,Delivered,2025-12,1,0,0
ORD51952021,2025-09-04,301118,64.0,Bengaluru,Karnataka,Paid Search,iOS,UPI,Electronics,Audio,4.0,2344.13,9376.54,17.26,1618.45,Standard,14.5,18.0,1399.07,9171.65,5.36,7.0,1.0,4.0,1,Wrong Item,0.27,Medium,Returned,2025-09,0,1,0
ORD48067828,2025-11-01,420657,61.0,Kolkata,West Bengal,Referral,Android,UPI,Sports,Indoor,5.0,744.75,3723.75,0.0,0.0,Standard,14.5,12.0,448.59,4186.84,3.94,7.0,1.0,4.0,0,None,0.128,Low,Delivered,2025-11,1,0,0
ORD38182756,2025-08-31,220087,34.0,Bengaluru,Karnataka,Affiliate,Android,UPI,Beauty,Fragrance,1.0,454.38,454.38,30.49,138.53,Standard,29.0,18.0,62.07,406.92,6.06,7.0,1.0,4.0,0,None,0.302,Medium,Delivered,2025-08,1,0,0
ORD51883619,2025-10-10,540756,26.0,Kolkata,West Bengal,Organic,Web,NetBanking,Fashion,Kids,1.0,3360.24,3360.24,0.0,0.0,Standard,14.5,12.0,404.97,3779.71,6.25,7.0,1.0,4.0,0,None,0.013,Low,Delivered,2025-10,1,0,0
ORD22897766,2025-09-01,467970,48.0,Mumbai,Maharashtra,Social,iOS,Credit Card,Beauty,Fragrance,5.0,1078.94,5394.7,0.0,0.0,Standard,14.5,18.0,973.66,6382.86,4.29,7.0,1.0,5.0,0,None,0.113,Low,Delivered,2025-09,1,0,0
ORD47782610,2025-12-02,490784,26.0,Hyderabad,Telangana,Referral,Web,CREDIT CARD,Books,Fiction,1.0,497.97,497.97,0.0,0.0,Same-Day,99.0,5.0,29.85,626.82,1.44,1.0,0.0,3.0,0,None,0.145,Low,Delivered,2025-12,1,0,0
ORD26091956,2025-11-16,803796,38.0,Mumbai,Maharashtra,Paid Search,Android,UPI,Electronics,Mobile,3.0,2439.16,7317.48,0.0,0.0,Standard,14.5,18.0,1319.76,8651.74,5.05,7.0,1.0,5.0,0,None,0.309,Medium,Delivered,2025-11,1,0,0
ORD86817204,2025-12-22,164421,32.0,Bengaluru,Karnataka,Organic,iOS,Debit Card,Books,Comics,3.0,1183.64,3550.91,0.0,0.0,Standard,14.5,5.0,178.27,3743.68,5.24,7.0,1.0,5.0,0,None,0.105,Low,Delivered,2025-12,1,0,0
ORD60329917,2025-08-19,341977,36.0,Hyderabad,Telangana,Referral,Web,COD,Books,Academic,1.0,378.91,378.91,0.0,0.0,Standard,29.0,5.0,20.4,428.31,5.54,7.0,1.0,4.0,1,Quality Issue,0.138,Low,Returned,2025-08,0,1,0
ORD48135815,2025-12-18,415332,59.0,Delhi,Delhi,Referral,Web,Debit Card,Fashion,Kids,4.0,470.27,1881.09,0.0,0.0,Express,59.0,12.0,232.81,2172.9,2.32,3.0,1.0,3.0,0,None,0.103,Low,Delivered,2025-12,1,0,0
ORD71246305,2025-08-15,445206,32.0,Delhi,Delhi,Social,Web,COD,Home,Kitchen,4.0,2857.13,11428.5,9.18,1049.42,Standard,14.5,18.0,1870.84,12264.42,6.61,7.0,1.0,4.0,0,None,0.293,Medium,Delivered,2025-08,1,0,0
ORD26458567,2025-10-26,135298,58.0,Chennai,Tamil Nadu,Organic,Android,UPI,Books,Non-Fiction,2.0,360.4,720.81,10.08,72.69,Express,59.0,5.0,35.36,742.47,3.57,3.0,0.0,4.0,0,None,0.116,Low,Delivered,2025-10,1,0,0
ORD98546908,2025-08-01,328386,28.0,Mumbai,Maharashtra,Email,Web,UPI,Electronics,Accessories,5.0,1727.8,8639.0,0.0,0.0,Standard,14.5,18.0,1557.63,10211.13,3.2,7.0,1.0,3.0,0,None,0.114,Low,Delivered,2025-08,1,0,0
ORD51903414,2025-11-11,325708,32.0,Hyderabad,Telangana,Paid Search,Web,Credit Card,Electronics,Laptop,4.0,1919.25,7677.0,0.0,0.0,Standard,14.5,18.0,1384.47,9075.97,5.32,7.0,1.0,4.0,0,None,0.182,Low,Delivered,2025-11,1,0,0
ORD86151952,2025-11-20,922566,29.0,Chennai,Tamil Nadu,Paid Search,Web,UPI,Beauty,Skincare,2.0,1005.13,2010.25,25.71,516.81,Standard,14.5,18.0,271.43,1779.38,5.16,7.0,1.0,4.0,0,None,0.207,Low,Delivered,2025-11,1,0,0
ORD73216928,2025-11-20,176598,53.0,Bengaluru,Karnataka,Social,iOS,NetBanking,Beauty,Makeup,2.0,755.42,1510.85,0.0,0.0,Standard,29.0,18.0,277.17,1817.02,4.81,7.0,1.0,4.0,0,None,0.109,Low,Delivered,2025-11,1,0,0
ORD77882647,2025-08-21,548280,54.0,Delhi,Delhi,Email,Web,Wallet,Fashion,Women,1.0,698.28,698.28,0.0,0.0,Standard,29.0,12.0,87.27,814.56,7.1,7.0,0.0,3.0,0,None,0.143,Low,Delivered,2025-08,1,0,0
ORD56650330,2025-11-26,250648,19.0,Bengaluru,Karnataka,Organic,iOS,UPI,Books,Comics,3.0,776.79,2330.38,0.0,0.0,Standard,14.5,5.0,117.24,2462.13,6.19,7.0,1.0,5.0,0,None,0.14,Low,Delivered,2025-11,1,0,0
ORD23048651,2025-07-30,977504,33.0,Bengaluru,Karnataka,Referral,Web,COD,Home,Kitchen,3.0,1395.59,4186.76,0.0,0.0,Standard,14.5,18.0,756.23,4957.49,4.62,7.0,1.0,4.0,0,None,0.16,Low,Delivered,2025-07,1,0,0
ORD71593885,2025-11-12,552240,41.0,Bengaluru,Karnataka,Email,Web,UPI,Grocery,Snacks,1.0,183.03,183.03,0.0,0.0,Express,59.0,5.0,12.1,254.13,4.51,3.0,0.0,3.0,0,None,0.109,Low,Delivered,2025-11,1,0,0
ORD14967099,2025-09-25,392822,42.0,Chennai,Tamil Nadu,Organic,Web,NetBanking,Home,Decor,4.0,1071.59,4286.34,0.0,0.0,Standard,14.5,18.0,774.15,5074.99,5.08,7.0,1.0,4.0,0,None,0.065,Low,Delivered,2025-09,1,0,0
ORD56334872,2025-08-03,934578,26.0,Bengaluru,Karnataka,Referral,Web,Credit Card,Books,Fiction,2.0,607.3,1214.61,0.0,0.0,Express,59.0,5.0,63.68,1337.29,1.72,3.0,1.0,4.0,0,None,0.039,Low,Delivered,2025-08,1,0,0
ORD59567417,2025-12-27,680330,28.0,Ahmedabad,Gujarat,Referral,Android,NetBanking,Fashion,Kids,1.0,779.86,779.86,0.0,0.0,Standard,29.0,12.0,97.06,905.92,4.09,7.0,1.0,4.0,0,None,0.069,Low,Delivered,2025-12,1,0,0
ORD66841627,2025-11-17,275288,39.0,Kolkata,West Bengal,Paid Search,Android,COD,Grocery,Staples,1.0,476.82,476.82,0.0,0.0,Express,59.0,5.0,26.79,562.61,1.8,3.0,1.0,4.0,1,Size Issue,0.089,Low,Returned,2025-11,0,1,0
ORD58701777,2025-07-27,740958,27.0,Bengaluru,Karnataka,Email,Android,COD,Books,Comics,3.0,1106.27,3318.8,0.0,0.0,Same-Day,49.5,5.0,168.41,3536.71,0.3,1.0,1.0,4.0,0,None,0.2,Low,Delivered,2025-07,1,0,0
ORD23050703,2025-09-10,757725,38.0,Hyderabad,Telangana,Social,Web,COD,Books,Non-Fiction,5.0,424.29,2121.47,28.02,594.53,Standard,14.5,5.0,77.07,1618.51,5.33,7.0,1.0,5.0,1,Damaged,0.443,Medium,Returned,2025-09,0,1,0
ORD81108196,2025-11-13,557352,45.0,Bengaluru,Karnataka,Referral,Web,Credit Card,Sports,Outdoor,3.0,6500.87,19502.6,21.22,4138.34,Standard,14.5,12.0,1845.45,17224.21,5.0,7.0,1.0,4.0,0,None,0.201,Low,Delivered,2025-11,1,0,0
ORD44815584,2025-08-06,139331,39.0,Bengaluru,Karnataka,Social,Web,Credit Card,Home,Kitchen,4.0,2560.95,10243.81,0.0,0.0,Standard,14.5,18.0,1846.5,12104.81,6.36,7.0,1.0,5.0,0,None,0.125,Low,Delivered,2025-08,1,0,0
ORD79431568,2025-09-26,765364,45.0,Lucknow,Uttar Pradesh,Organic,Web,NetBanking,Home,Kitchen,5.0,1996.7,9983.51,0.0,0.0,Standard,14.5,18.0,1799.64,11797.65,4.18,7.0,1.0,4.0,0,None,0.189,Low,Delivered,2025-09,1,0,0
ORD24415793,2025-07-19,402263,20.0,Delhi,Delhi,Paid Search,iOS,Debit Card,Home,Decor,4.0,1055.88,4223.51,0.0,0.0,Standard,14.5,18.0,762.84,5000.85,5.19,7.0,1.0,5.0,0,None,0.09,Low,Delivered,2025-07,1,0,0
ORD72704794,2025-07-05,194863,41.0,Bengaluru,Karnataka,Organic,Android,Debit Card,Sports,Indoor,5.0,1238.35,6191.73,18.05,1117.55,Standard,14.5,12.0,610.64,5699.32,4.52,7.0,1.0,4.0,0,None,0.162,Low,Delivered,2025-07,1,0,0
ORD79490473,2025-08-14,461246,20.0,Ahmedabad,Gujarat,Email,iOS,Debit Card,Books,Comics,3.0,523.34,1570.02,0.0,0.0,Standard,29.0,5.0,79.95,1678.97,5.31,7.0,1.0,4.0,0,None,0.07,Low,Delivered,2025-08,1,0,0
ORD25278603,2025-11-08,544800,50.0,Jaipur,Rajasthan,Referral,Web,COD,Books,Comics,1.0,911.22,911.22,0.0,0.0,Express,59.0,5.0,48.51,1018.73,3.42,3.0,0.0,4.0,0,None,0.198,Low,Delivered,2025-11,1,0,0
ORD17708913,2025-10-02,197516,42.0,Hyderabad,Telangana,Social,iOS,Debit Card,Grocery,Snacks,4.0,324.27,1297.08,0.0,0.0,Standard,29.0,5.0,66.3,1392.38,4.64,7.0,1.0,4.0,0,None,0.155,Low,Delivered,2025-10,1,0,0
ORD25128987,2025-08-26,295839,47.0,Pune,Maharashtra,Email,Web,UPI,Fashion,Kids,4.0,1522.16,6088.64,34.97,2129.44,Standard,14.5,12.0,476.84,4450.55,5.67,7.0,1.0,4.0,0,None,0.217,Low,Delivered,2025-08,1,0,0
ORD15317229,2025-08-15,673095,33.0,Kolkata,West Bengal,Organic,Web,COD,Fashion,Women,3.0,1228.06,3684.17,0.0,0.0,Standard,14.5,12.0,443.84,4142.51,5.52,7.0,1.0,4.0,0,None,0.149,Low,Delivered,2025-08,1,0,0
ORD59433396,2025-11-25,703474,27.0,Pune,Maharashtra,Referral,Unknown,UPI,Fashion,Footwear,3.0,2051.24,6153.72,0.0,0.0,Standard,14.5,12.0,740.19,6908.4,5.89,7.0,1.0,3.0,0,None,0.145,Low,Delivered,2025-11,1,0,0
ORD66071536,2025-10-31,231105,49.0,Hyderabad,Telangana,Referral,Web,UPI,Books,Fiction,1.0,1071.08,1071.08,0.0,0.0,Express,59.0,5.0,56.5,1186.58,4.24,3.0,0.0,4.0,0,None,0.088,Low,Delivered,2025-10,1,0,0
ORD21751811,2025-12-06,319010,20.0,Ahmedabad,Gujarat,Social,iOS,COD,Beauty,Fragrance,3.0,961.11,2883.32,10.82,312.09,Express,29.5,18.0,468.13,3068.87,3.88,3.0,0.0,4.0,0,None,0.261,Medium,Delivered,2025-12,1,0,0
ORD85467870,2025-12-25,820609,40.0,Hyderabad,Telangana,Social,iOS,UPI,Beauty,Makeup,5.0,1218.47,6092.37,0.0,0.0,Express,29.5,18.0,1101.94,7223.8,3.29,3.0,0.0,4.0,0,None,0.094,Low,Delivered,2025-12,1,0,0
ORD79235874,2025-10-25,180279,30.0,Mumbai,Maharashtra,Social,Android,UPI,Fashion,Kids,1.0,2226.17,2226.17,0.0,0.0,Standard,14.5,12.0,268.88,2509.55,6.85,7.0,1.0,4.0,0,None,0.094,Low,Delivered,2025-10,1,0,0
ORD20135439,2025-07-09,632372,34.0,Bengaluru,Karnataka,Paid Search,Android,Debit Card,Beauty,Haircare,4.0,1075.07,4300.29,0.0,0.0,Standard,14.5,18.0,776.66,5091.45,5.2,7.0,1.0,4.0,0,None,0.13,Low,Delivered,2025-07,1,0,0
ORD98543444,2025-12-20,475394,38.0,Delhi,Delhi,Organic,Android,Wallet,Sports,Outdoor,4.0,1747.61,6990.43,0.0,0.0,Standard,14.5,12.0,840.59,7845.52,6.65,7.0,1.0,4.0,0,None,0.111,Low,Delivered,2025-12,1,0,0
ORD34758546,2025-07-25,767162,39.0,Bengaluru,Karnataka,Email,iOS,UPI,Grocery,Fresh,4.0,563.58,2254.33,23.27,524.6,Standard,14.5,5.0,87.21,1831.44,5.93,7.0,1.0,4.0,0,None,0.043,Low,Delivered,2025-07,1,0,0
ORD16927227,2025-11-08,132219,27.0,Bengaluru,Karnataka,Affiliate,Android,Credit Card,Sports,Outdoor,5.0,3639.64,18198.19,0.0,0.0,Express,29.5,12.0,2187.32,20415.01,2.85,3.0,1.0,4.0,0,None,0.249,Low,Delivered,2025-11,1,0,0
ORD74219483,2025-08-15,247809,23.0,Delhi,Delhi,Paid Search,iOS,UPI,Home,Decor,1.0,2340.58,2340.58,0.0,0.0,Express,29.5,18.0,426.62,2796.7,1.99,3.0,1.0,4.0,0,None,0.07,Low,Delivered,2025-08,1,0,0
ORD17226922,2025-11-19,839193,40.0,Jaipur,Rajasthan,Social,iOS,Credit Card,Beauty,Fragrance,2.0,1194.56,2389.12,0.0,0.0,Express,29.5,18.0,435.35,2853.97,3.66,3.0,0.0,3.0,0,None,0.033,Low,Delivered,2025-11,1,0,0
ORD21973257,2025-11-26,385389,31.0,Bengaluru,Karnataka,Social,iOS,UPI,Beauty,Skincare,2.0,551.5,1103.01,0.0,0.0,Standard,29.0,18.0,203.76,1335.77,5.93,7.0,1.0,3.0,0,None,0.061,Low,Delivered,2025-11,1,0,0
ORD93557245,2025-11-23,439523,19.0,Mumbai,Maharashtra,Affiliate,Web,UPI,Books,Comics,1.0,1369.81,1369.81,0.0,0.0,Same-Day,99.0,5.0,73.44,1542.25,0.89,1.0,1.0,5.0,0,None,0.212,Low,Delivered,2025-11,1,0,0
ORD46934124,2025-08-19,734926,58.0,Ahmedabad,Gujarat,Referral,iOS,COD,Books,Comics,1.0,768.29,768.29,0.0,0.0,Same-Day,99.0,5.0,43.36,910.66,1.59,1.0,0.0,4.0,0,None,0.213,Low,Delivered,2025-08,1,0,0
ORD88143355,2025-10-27,522856,40.0,Delhi,Delhi,Affiliate,Android,NetBanking,Fashion,Women,4.0,992.41,3969.64,0.0,0.0,Standard,14.5,12.0,478.1,4462.24,6.07,7.0,1.0,5.0,0,None,0.194,Low,Delivered,2025-10,1,0,0
ORD41582035,2025-08-05,508010,22.0,Kolkata,West Bengal,Organic,Web,Wallet,Fashion,Footwear,2.0,1154.62,2309.25,0.0,0.0,Standard,14.5,12.0,278.85,2602.6,4.33,7.0,,4.0,0,None,0.143,Low,Cancelled,2025-08,0,0,1
ORD20697757,2025-12-11,152474,34.0,Hyderabad,Telangana,Paid Search,Web,COD,Home,Furniture,5.0,1951.0,9755.0,23.38,2280.67,Express,29.5,18.0,1350.69,8854.52,1.07,3.0,1.0,4.0,0,None,0.219,Low,Delivered,2025-12,1,0,0
ORD12295740,2025-07-29,669106,23.0,Chennai,Tamil Nadu,Referral,iOS,COD,Sports,Fitness,5.0,1504.11,7520.54,0.0,0.0,Standard,14.5,12.0,904.2,8439.24,4.77,7.0,1.0,4.0,0,None,0.353,Medium,Delivered,2025-07,1,0,0
ORD20573165,2025-12-02,224965,63.0,Bengaluru,Karnataka,Referral,Web,Wallet,Fashion,Footwear,4.0,1346.75,5386.99,0.0,0.0,Standard,14.5,12.0,648.18,6049.67,4.18,7.0,1.0,5.0,0,None,0.165,Low,Delivered,2025-12,1,0,0
ORD18662811,2025-07-28,472112,40.0,Delhi,Delhi,Email,Android,UPI,Sports,Athleisure,5.0,1346.14,6730.7,0.0,0.0,Standard,14.5,12.0,809.42,7554.62,5.98,7.0,1.0,4.0,0,None,0.136,Low,Delivered,2025-07,1,0,0
ORD23058052,2025-08-23,415097,59.0,Chennai,Tamil Nadu,Referral,Web,Wallet,Electronics,Mobile,2.0,1461.33,2922.65,0.0,0.0,Standard,14.5,18.0,528.69,3465.84,4.99,7.0,1.0,4.0,0,None,0.118,Low,Delivered,2025-08,1,0,0
ORD57100379,2025-11-10,704989,34.0,Bengaluru,Karnataka,Referral,Android,Credit Card,Books,Academic,4.0,1592.18,6368.7,0.0,0.0,Express,29.5,5.0,319.91,6718.11,2.42,3.0,1.0,5.0,0,None,0.015,Low,Delivered,2025-11,1,0,0
ORD23129674,2025-12-24,708959,62.0,Mumbai,Maharashtra,Referral,iOS,UPI,Books,Fiction,5.0,694.64,3473.2,0.0,0.0,Express,29.5,5.0,175.13,3677.83,1.31,3.0,1.0,4.0,0,None,0.173,Low,Delivered,2025-12,1,0,0
ORD63955277,2025-11-08,677374,61.0,Delhi,Delhi,Affiliate,Android,Credit Card,Books,Comics,1.0,696.53,696.53,8.23,57.3,Same-Day,99.0,5.0,36.91,775.14,0.7,1.0,1.0,4.0,0,None,0.163,Low,Delivered,2025-11,1,0,0
ORD40011012,2025-09-02,654650,48.0,Pune,Maharashtra,Affiliate,Web,UPI,Fashion,Footwear,3.0,1168.72,3506.15,0.0,0.0,Standard,14.5,12.0,422.48,3943.13,3.93,7.0,1.0,5.0,0,None,0.193,Low,Delivered,2025-09,1,0,0
ORD68797386,2025-08-27,369554,37.0,Hyderabad,Telangana,Organic,Android,Credit Card,Grocery,Snacks,5.0,741.5,3707.5,0.0,0.0,Express,29.5,5.0,186.85,3923.85,2.11,3.0,1.0,4.0,0,None,0.076,Low,Delivered,2025-08,1,0,0
ORD91368951,2025-10-25,412836,63.0,Pune,Maharashtra,Referral,Android,Wallet,Books,Fiction,3.0,616.12,1848.37,0.0,0.0,Standard,29.0,5.0,93.87,1971.24,4.33,7.0,1.0,4.0,0,None,0.091,Low,Delivered,2025-10,1,0,0
ORD57423710,2025-09-21,893511,44.0,Pune,Maharashtra,Organic,Android,Credit Card,Home,Furniture,5.0,1854.18,9270.89,5.57,516.21,Standard,14.5,18.0,1578.45,10347.63,4.19,7.0,1.0,4.0,0,None,0.179,Low,Delivered,2025-09,1,0,0
ORD38019587,2025-08-08,739199,26.0,Bengaluru,Karnataka,Affiliate,Web,UPI,Beauty,Haircare,1.0,698.38,698.38,0.0,0.0,Same-Day,99.0,18.0,143.53,940.9,0.3,1.0,1.0,5.0,0,None,0.31,Medium,Delivered,2025-08,1,0,0
ORD44470350,2025-10-24,759148,21.0,Jaipur,Rajasthan,Organic,Android,UPI,Books,Comics,2.0,1194.1,2388.21,0.0,0.0,Express,29.5,5.0,120.89,2538.59,2.81,3.0,1.0,4.0,0,None,0.091,Low,Delivered,2025-10,1,0,0
ORD27405198,2025-09-18,882990,43.0,Kolkata,West Bengal,Referral,iOS,COD,Sports,Indoor,1.0,1676.62,1676.62,0.0,0.0,Express,59.0,12.0,208.27,1943.89,2.15,3.0,1.0,4.0,0,None,0.172,Low,Delivered,2025-09,1,0,0
ORD71278846,2025-12-27,161398,29.0,Mumbai,Maharashtra,Paid Search,Android,Credit Card,Grocery,Snacks,4.0,441.39,1765.56,6.53,115.29,Standard,29.0,5.0,83.96,1763.23,5.46,7.0,1.0,4.0,0,None,0.129,Low,Delivered,2025-12,1,0,0
ORD32060529,2025-07-06,101595,52.0,Hyderabad,Telangana,Email,Web,Credit Card,Sports,Indoor,3.0,1180.53,3541.6,13.7,485.08,Standard,14.5,12.0,368.52,3439.55,5.57,7.0,1.0,4.0,0,None,0.113,Low,Delivered,2025-07,1,0,0
ORD61611758,2025-11-14,133933,43.0,Mumbai,Maharashtra,Organic,Android,Wallet,Sports,Athleisure,1.0,1257.56,1257.56,0.0,0.0,Express,59.0,12.0,157.99,1474.55,2.21,3.0,1.0,4.0,0,None,0.135,Low,Delivered,2025-11,1,0,0
ORD72415085,2025-11-24,549921,40.0,Jaipur,Rajasthan,Paid Search,Web,Wallet,Beauty,Fragrance,5.0,1449.48,7247.41,23.55,1707.03,Standard,14.5,18.0,999.88,6554.76,4.24,7.0,1.0,5.0,0,None,0.176,Low,Delivered,2025-11,1,0,0
ORD92725822,2025-11-25,744509,31.0,Delhi,Delhi,Paid Search,Android,Credit Card,Sports,Fitness,3.0,906.18,2718.54,8.65,235.27,Standard,14.5,12.0,299.73,2797.5,4.89,7.0,1.0,4.0,0,None,0.082,Low,Delivered,2025-11,1,0,0
ORD59799500,2025-11-06,955417,28.0,Delhi,Delhi,Email,Android,NetBanking,Fashion,Men,4.0,1734.39,6937.56,0.0,0.0,Express,29.5,12.0,836.05,7803.1,2.55,3.0,1.0,4.0,0,None,0.166,Low,Delivered,2025-11,1,0,0
ORD52739238,2025-12-27,668827,27.0,Jaipur,Rajasthan,Paid Search,Android,UPI,Grocery,Snacks,4.0,663.74,2654.95,29.55,784.43,Standard,14.5,5.0,94.25,1979.27,4.79,7.0,1.0,5.0,0,None,0.221,Low,Delivered,2025-12,1,0,0
ORD75548261,2025-08-26,760466,48.0,Chennai,Tamil Nadu,Email,Android,COD,Grocery,Snacks,5.0,506.66,2533.31,0.0,0.0,Standard,14.5,5.0,127.39,2675.2,4.5,7.0,1.0,4.0,0,None,0.15,Low,Delivered,2025-08,1,0,0
ORD23284977,2025-09-09,932009,54.0,Bengaluru,Karnataka,Email,iOS,Unknown,Beauty,Haircare,2.0,720.66,1441.33,0.0,0.0,Standard,29.0,18.0,264.66,1734.98,5.25,7.0,1.0,4.0,0,None,0.06,Low,Delivered,2025-09,1,0,0
ORD46120628,2025-12-19,253139,63.0,Chennai,Tamil Nadu,Affiliate,Android,NetBanking,Sports,Athleisure,3.0,663.88,1991.65,22.51,448.32,Standard,29.0,12.0,188.68,1761.01,3.68,7.0,1.0,4.0,0,None,0.229,Low,Delivered,2025-12,1,0,0
ORD16999560,2025-07-13,707921,49.0,Kolkata,West Bengal,Email,Web,UPI,Grocery,Beverages,1.0,648.41,648.41,0.0,0.0,Standard,29.0,5.0,33.87,711.28,4.52,7.0,1.0,4.0,0,None,0.121,Low,Delivered,2025-07,1,0,0
ORD29752415,2025-11-30,698999,42.0,Unknown,Delhi,Organic,iOS,NetBanking,Books,Comics,4.0,249.55,998.19,0.0,0.0,Standard,29.0,5.0,51.36,1078.55,6.52,7.0,1.0,4.0,0,None,0.091,Low,Delivered,2025-11,1,0,0
ORD59955263,2025-11-15,287372,50.0,Hyderabad,Telangana,Affiliate,Android,Credit Card,Home,Kitchen,2.0,2411.42,4822.84,0.0,0.0,Standard,14.5,18.0,870.72,5708.06,4.18,7.0,1.0,3.0,0,None,0.223,Low,Delivered,2025-11,1,0,0
ORD27964207,2025-10-17,520814,29.0,Chennai,Tamil Nadu,Social,iOS,Credit Card,Books,Academic,4.0,617.44,2469.75,10.51,259.49,Standard,14.5,5.0,111.24,2336.0,4.69,7.0,1.0,5.0,0,None,0.075,Low,Delivered,2025-10,1,0,0
ORD66901154,2025-07-23,137837,59.0,Hyderabad,Telangana,Social,Android,NetBanking,Sports,Indoor,1.0,2288.46,2288.46,0.0,0.0,Standard,14.5,12.0,276.36,2579.32,4.88,7.0,1.0,3.0,0,None,0.183,Low,Delivered,2025-07,1,0,0
ORD99097225,2025-10-21,532694,19.0,Lucknow,Uttar Pradesh,Referral,Android,Wallet,Electronics,Laptop,2.0,2138.53,4277.07,0.0,0.0,Express,29.5,18.0,775.18,5081.75,3.04,3.0,0.0,5.0,0,None,0.067,Low,Delivered,2025-10,1,0,0
ORD90831224,2025-09-19,579165,60.0,Hyderabad,Telangana,Social,Android,UPI,Books,Academic,3.0,356.77,1070.31,0.0,0.0,Standard,29.0,5.0,54.97,1154.28,4.41,7.0,1.0,5.0,1,Late Delivery,0.102,Low,Returned,2025-09,0,1,0
ORD46410102,2025-07-17,439452,22.0,Chennai,Tamil Nadu,Organic,Android,COD,Electronics,Accessories,1.0,4696.35,4696.35,0.0,0.0,Express,29.5,18.0,850.65,5576.5,1.67,3.0,1.0,4.0,0,None,0.088,Low,Delivered,2025-07,1,0,0
ORD26380566,2025-11-13,546666,62.0,Kolkata,West Bengal,Social,Android,UPI,Beauty,Haircare,1.0,728.27,728.27,0.0,0.0,Express,59.0,18.0,141.71,928.98,2.29,3.0,1.0,4.0,0,None,0.17,Low,Delivered,2025-11,1,0,0
ORD17433638,2025-11-27,670546,54.0,Bengaluru,Karnataka,Referral,Web,Debit Card,Sports,Outdoor,5.0,494.63,2473.15,23.82,589.22,Standard,14.5,12.0,227.81,2126.24,5.03,7.0,1.0,4.0,0,None,0.172,Low,Delivered,2025-11,1,0,0
ORD55485331,2025-10-11,943640,37.0,Bengaluru,Karnataka,Email,iOS,UPI,Fashion,Women,3.0,1195.91,3587.74,0.0,0.0,Standard,14.5,12.0,432.27,4034.5,6.81,7.0,1.0,5.0,0,None,0.091,Low,Delivered,2025-10,1,0,0
ORD76051565,2025-07-30,455454,40.0,Lucknow,Uttar Pradesh,Paid Search,Web,UPI,Sports,Athleisure,1.0,4054.09,4054.09,0.0,0.0,Same-Day,49.5,12.0,492.43,4596.02,4.33,1.0,,4.0,0,None,0.099,Low,Cancelled,2025-07,0,0,1
ORD46642623,2025-09-06,737533,31.0,Pune,Maharashtra,Referral,Android,COD,Books,Academic,1.0,811.33,811.33,0.0,0.0,Standard,29.0,5.0,42.02,882.34,5.6,7.0,1.0,4.0,1,Wrong Item,0.115,Low,Returned,2025-09,0,1,0
ORD30967533,2025-10-08,494518,27.0,Delhi,Delhi,Referral,Web,UPI,Electronics,Mobile,5.0,1823.37,9116.85,0.0,0.0,Standard,14.5,18.0,1643.64,10775.0,4.14,7.0,1.0,4.0,0,None,0.157,Low,Delivered,2025-10,1,0,0
ORD74441039,2025-10-03,910045,32.0,Bengaluru,Karnataka,Email,Android,COD,Home,Decor,1.0,2848.47,2848.47,0.0,0.0,Standard,14.5,18.0,515.33,3378.3,4.94,7.0,1.0,5.0,0,None,0.18,Low,Delivered,2025-10,1,0,0
ORD44824903,2025-10-17,606310,58.0,Bengaluru,Karnataka,Email,Android,UPI,Electronics,Accessories,5.0,6009.26,30046.28,11.59,3483.07,Express,29.5,18.0,4786.69,31379.39,2.34,3.0,1.0,5.0,0,None,0.173,Low,Delivered,2025-10,1,0,0
ORD69562379,2025-08-15,780909,29.0,Bengaluru,Karnataka,Paid Search,Web,NetBanking,Fashion,Footwear,2.0,464.66,929.33,0.0,0.0,Standard,29.0,12.0,115.0,1073.33,4.65,7.0,1.0,4.0,0,None,0.004,Low,Delivered,2025-08,1,0,0
ORD59927433,2025-11-24,361010,38.0,Delhi,Delhi,Social,Android,UPI,Home,Appliances,1.0,1878.29,1878.29,0.0,0.0,Standard,29.0,18.0,343.31,2250.6,4.94,7.0,1.0,4.0,0,None,0.099,Low,Delivered,2025-11,1,0,0
ORD59741696,2025-07-14,694558,50.0,Hyderabad,Telangana,Paid Search,Android,NetBanking,Sports,Indoor,5.0,3065.51,15327.53,0.0,0.0,Standard,14.5,12.0,1841.04,17183.07,4.46,7.0,1.0,3.0,0,None,0.154,Low,Delivered,2025-07,1,0,0
ORD53524546,2025-12-29,328107,55.0,Bengaluru,Karnataka,Organic,Web,COD,Sports,Fitness,1.0,648.66,648.66,20.69,134.22,Express,59.0,12.0,68.81,642.25,2.28,3.0,1.0,3.0,0,None,0.116,Low,Delivered,2025-12,1,0,0
